city,date,temp_mean,humidity_mean,pressure_mean,wind_mean,temp_max,wind_max,mu_canicule,mu_froid,mu_vent,mu_pluie,mu_depression,mu_extreme,event_extreme,type_event
Tanger,2014-05-09,10.78041666666669,88.66666666666667,1008.0833333333334,1.6666666666666667,12.520000000000039,5.0,0.0,0.0,0.0,0.5837837837837809,1.0,0.5837837837837809,1,forte_pluie
Tanger,2014-11-17,0.40800000000002495,92.25,1041.875,1.5833333333333333,4.1370000000000005,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1,vague_froid
Casablanca,2013-06-01,12.462500000000022,79.91666666666667,1064.4166666666667,0.9583333333333334,17.200000000000045,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,normal
Casablanca,2014-02-12,5.483333333333356,87.66666666666667,1003.875,5.208333333333333,8.439999999999998,8.0,0.0,0.4238440633924899,1.0,1.0,1.0,1.0,1,forte_pluie
Casablanca,2015-06-09,19.873333333333363,69.79166666666667,1014.2083333333334,5.208333333333333,26.430000000000007,9.0,0.1632231404958611,0.0,1.0,0.0,1.0,1.0,1,vent_fort
Tanger,2015-10-27,10.555775802166686,94.20833333333333,1024.0416666666667,1.8333333333333333,15.330000000000041,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,normal
Tanger,2016-08-09,16.160875000000015,81.625,1016.0833333333334,0.9166666666666666,20.549000000000035,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,normal
Casablanca,2014-05-09,11.010416666666687,86.29166666666667,1017.5,3.125,14.79000000000002,8.0,0.0,0.0,1.0,0.0,1.0,1.0,1,vent_fort
Tanger,2013-11-07,9.057916666666687,81.16666666666667,1030.5833333333333,1.125,10.189999999999998,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,normal
Tanger,2017-10-06,11.80625000000002,75.125,1019.3333333333334,2.7916666666666665,20.220000000000027,11.0,0.0,0.0,1.0,0.0,1.0,1.0,1,vent_fort
Tanger,2017-05-22,18.403333333333354,60.958333333333336,1021.0833333333334,2.2916666666666665,26.620000000000005,5.0,0.20247933884296826,0.0,0.0,0.0,1.0,0.20247933884296826,0,normal
Casablanca,2014-10-21,12.490000000000023,89.375,1008.0,4.083333333333333,14.340000000000032,7.0,0.0,0.0,0.5,0.5945945945945966,1.0,0.5945945945945966,1,forte_pluie
Casablanca,2017-02-28,0.18458333333335494,98.45833333333333,1011.5833333333334,1.25,4.340000000000032,2.0,0.0,1.0,0.0,0.1297297297297291,1.0,1.0,1,vague_froid
Casablanca,2016-10-06,10.07820833333336,99.70833333333333,1012.0,1.8333333333333333,12.980999999999995,3.0,0.0,0.0,0.0,0.07567567567568022,1.0,0.07567567567568022,0,normal
Casablanca,2016-06-07,19.792083333333355,72.58333333333333,1009.875,1.7916666666666667,26.480000000000018,4.0,0.1735537190082602,0.0,0.0,0.35135135135135453,1.0,0.35135135135135453,0,normal
Agadir,2015-06-20,23.13630379191669,62.208333333333336,1014.5,0.5,30.36842579300003,1.0,0.976947477892564,0.0,0.0,0.0,1.0,0.976947477892564,1,canicule
Agadir,2016-12-17,10.57625532541669,44.583333333333336,1016.6666666666666,2.8333333333333335,13.810000000000002,9.0,0.0,0.0,1.0,0.0,1.0,1.0,1,vent_fort
Agadir,2017-03-17,17.42541666666668,83.20833333333333,1017.4583333333334,1.7916666666666667,23.32000000000005,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0,normal
Tetouan,2012-12-18,6.392083333333356,83.0,997.625,6.291666666666667,9.260000000000048,11.0,0.0,0.2561760782911856,1.0,1.0,1.0,1.0,1,forte_pluie
Agadir,2013-12-12,12.572520833333357,35.125,1016.4583333333334,0.9166666666666666,19.610000000000014,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,normal
Agadir,2013-03-03,19.882083333333362,19.770833333333332,1021.5833333333334,0.7083333333333334,27.150000000000034,3.0,0.3119834710743799,0.0,0.0,0.0,1.0,0.3119834710743799,0,normal
Agadir,2015-06-06,15.350833333333355,78.29166666666667,1024.5833333333333,0.6666666666666666,23.363333333000014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,normal
Agadir,2016-02-28,16.41778227025002,77.0,1017.0,0.9583333333333334,23.33544817300003,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0,normal
Tetouan,2014-05-25,15.326250000000025,70.58333333333333,1018.625,0.9583333333333334,20.900000000000034,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0,normal
Tetouan,2014-03-19,7.584583333333356,78.75,1021.75,2.25,12.470000000000027,7.0,0.0,0.036155090964302194,0.5,0.0,1.0,0.5,1,vent_fort
Tetouan,2014-01-01,5.307500000000021,89.79166666666667,1026.125,0.9166666666666666,7.850000000000023,1.0,0.0,0.45628601190819407,0.0,0.0,0.0,0.45628601190819407,0,normal
Agadir,2017-05-27,17.537916666666693,67.41666666666667,1016.9583333333334,3.375,22.010000000000048,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0,normal
Agadir,2015-03-17,17.457041666666694,37.791666666666664,1026.375,0.375,24.281000000000006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,normal
Tetouan,2013-02-02,6.778333333333362,87.77083333333333,1028.125,1.0,9.390000000000043,6.0,0.0,0.18491141887398646,0.0,0.0,0.0,0.18491141887398646,0,normal
Agadir,2017-04-30,20.719583333333357,35.0,1017.3333333333334,2.5833333333333335,27.810000000000002,6.0,0.4483471074380104,0.0,0.0,0.0,1.0,0.4483471074380104,0,normal
